review_id,visit_id,review
139,1469,"J ai emmener ma mère pour une scan a 8h pm . La personne en charge cette soirée là . Était pas mal en pas en vouloir aider les patients . Ma mère est petite  elle regarder , forcer a monter sur la table en sautant. Même pas un aide ou donné un step pour faciliter les patients vieille . Ma mère elle ressent que la personne la dégoûtée."
140,9717,J'ai reçu une chirurgie d'un jour et tout s'est bien passé. Le personnel a été généreux et compétent. Les délais très raisonnables partout. L’hôpital est très propre et ils sont bien organisés. Ça mérite un 5 et un gros merci!!!
141,2863,"Dans cette clinique le temps d'attente est super long, plusieurs patients partent pour ne pas attendre des heures et des heures pour voir le médecin pendant 4 minutes, on dirait un système médical du tiers-monde"
142,2720,"J'aurai aimé que Google nous donne le moyen de donner aucune étoile. Ou même juste pour cette endroit. 1 étoile c'est beaucoup trop. J'ai attendu 10h sans aucun retour, les infirmière sont totalement largé. Nous étions 5 dans la salle …"
143,6272,"Hôpital a proximité du métro Fabre, j'ai reçu un bon service au département d'endoscopie.  Toutefois l'hôpital est désuets et l'extérieur n'est pas très propre.  Surprenant, il y a encore le sytème de carte d'hôpital, les numéros pour l'attente sont inscrits à la main sur des bouts de papier. (jamais vu cela ailleur)"
144,1591,"Très rapide, personnel sympatique et efficace, c'est le reste du système de santé avec son système de fax des années 1980 qui branle dans le manche. …"
145,7185,J'ai trouvez facilement hospital jsi un rendez-vous avec eux opération le service est super son tous gentil et très professionnel on m'a opere eusophage je sens mieux merci pour les bon soin j'ai reçu photo moi les prise la ville d3 Montréal vue de ma fenêtre 6 étage
146,3322,"Service et efficacités à l'urgence, personnel compétent et sympathique. Satisfaction maximal. Arrivée avec bras cassé après une chute. Merci à tout le personnel ."
147,1207,Je ne vous conseille pas d'aller a ce hôpital(urgerces). La prépose blonde que travaille à l'inscription 2 es très grossière puis à l'intérieur il n'y a pas ni éthique ni respect avec les patients. Je ne donnerais pas aucune étoile si ça serait possible.
148,5262,Hôpital au coeur de la communauté permettant d offrire des soins de qualités
149,4421,"Je ne renouvellerai pas mon expérience : je suis entrée à 23h47, toujours en attente d'un médecin à 8h du matin !!! Tous comme plusieurs patients j'ai passé la nuit sur des chaises. Par contre personnel infirmier accueillant et professionnel."
150,6249,Service courtois et professionnel du triage au médecin de l'entrée à la sortie en 2 heures et demi radiographie inclus.
151,9408,"Cet hôpital s'inspire maintenant du système de l'Ontario en prenant des tests dès les premières étapes du triage. De cette façon, lorsque vous rencontrer le médecin pour avez déjà de l'information pertinent sur votre santé. Le tout réduit le temps d'attente et améliore l'efficacité du système. Je recommande cet hôpital"
152,9216,"J'ai dû aller à l'urgence pour une luxation du genou. J'ai été prise en charge très rapidement et j'ai eu un excellent service .Malgré mon état de douleur extrême, le personnel était super courtois, gentil et attentionné avec moi. Oui, je …"
153,6103,Je laisse une note parfaite en remerciement à tout le personnel exemplaire et profondément humain que j'ai côtoyé lorsque mon frère était à l'hôpital pendant que sa vie était en danger. Vous avez réussi à bien me faire comprendre l'impact …
154,8939,"Quand vous êtes admis à l'hôpital, on vous classe comme «patient» alors que ce terme devrait s'appliquer au personnel infirmier, du moins, dans le cas de ma mère. Très dévoués, à l'écoute, souriants... sauf un mouton noir qui est venue …"
155,3282,"J'ai eu la mal chance de devoir demander de l'aide à la secrétaire sec, bête, d'un ton arrogant et d'une attitude méchante. Elle nous a coupé la parole 4 fois sans écouter plus d'une phrase. <<Mon frère est allé à la clinique externe. …"
156,2740,"Je tiens a remercier  une  infirmière en particulier, celle qui étais en charge avec le médecin  le 12 Septembre am à la clinique externe pour une chirurgie mineure.  Elle était super gentille, sourinate et surtout rassurante. Mille Merci. …"
157,7118,(Expérience d'il y a 1 an) Je suis arrivée aux urgences avec mon fils en crise respiratoire. Ce fut super efficace. …
158,6846,J'ai eu le privilège d'être opéré par l'équipe du chirurgien bariatrique Pierre Y. Garneau et j'ai été très bien soigné. MERCI !
159,4781,1 étoiles et c'est trop. Honte au personnel infirmier et médicale incompétent . Grand manque de respect envers les patients et grand manque de professionnalisme . Hôpital insalubre . En plus le personnel ont les deux bras croisé pendant que …
160,3775,"On est en plein COVID, et mon copain s'est briser le poignet, on est arriver a 11 pm et ressortis au petit matin, oui c'etait long mais tout le personnel a vraiment ete super, ils n'ont pas botcher le travail , je suis vraiment heureuse de …"
161,3603,"Plus intéressé par l'argent que par la sante du patient. Suite a un problèmes cardiaques mon conjoint a eté pris quand même assez rapidement. Par la suite nous avons du faire une ecographie il a du rester 20 min avec du gel sur le torax, …"
162,8179,"Lorsque vous allez aux urgences, vous êtes dans un hôpital d'un pays sous-développé. C'est très étonnant parce que nous sommes au Canada, à Montréal et pourtant les conditions sanitaires sont déplorables. J'ai eu beaucoup de perfusions, et de prises de sang dans ma vie dans beaucoup de pays moins développés que le Canada."
163,7356,"Après 8h d'attente, le médecin ne me donne mes papiers, ne dit pas au revoir et me laisse ouvrir la porte de son bureau (assez lourde ) pour sortir, EN CHAISE ROULANTE. Aucun respect. …"
164,2162,"J'ai été vue en urgence suite à une référence de mon optométriste. Le dr est exemplaire, les infirmières aussi. Comme mon problème demandait des examens en urgence, j'ai été vu rapidement. La référence en clinique externe a été très rapide …"
165,1623,J'attends depuis 50 minutes au téléphone pour prendre un rendez-vous à la clinique externe. J'ai raccroché pour tenter un autre numéro avec la réception: on me dit que c'est un délai d'attente normal (!?!) Comme les heures d'ouverture de …
166,9962,"Ma mère y a été très bien traitée. À la fois à l’urgence initialement, puis en chirurgie par la suite. Les professionnels de la santé travaillent avec les moyens à leur disposition et font un excellent travail malgré certains manques évidents de personnel."
167,5051,"Hôpital a proximité du métro Fabre, j'ai reçu un bon service au département d'endoscopie.  Toutefois l'hôpital est désuets et l'extérieur n'est pas très propre.  Surprenant, il y a encore le sytème de carte d'hôpital, les numéros pour l'attente sont inscrits à la main sur des bouts de papier. (jamais vu cela ailleur)"
168,2241,"Très rapide, personnel sympatique et efficace, c'est le reste du système de santé avec son système de fax des années 1980 qui branle dans le manche. …"
169,5403,J'ai trouvez facilement hospital jsi un rendez-vous avec eux opération le service est super son tous gentil et très professionnel on m'a opere eusophage je sens mieux merci pour les bon soin j'ai reçu photo moi les prise la ville d3 Montréal vue de ma fenêtre 6 étage
170,2198,"Service et efficacités à l'urgence, personnel compétent et sympathique. Satisfaction maximal. Arrivée avec bras cassé après une chute. Merci à tout le personnel ."
171,3997,"Urgence le 14 novembre 2018, voici mon expérience, arrivée a 9h00 am - nous sommes gros max 20 personnes en attentes dans la salle - je passe au tri afin d'expliquer mon la raison de ma visite, par la suite j,attends mon nom afin de passer …"
172,6661,"Personnelles très  déplaisant, malheureusement quand une personne à des questions le personnel parle au personne comme des bon à rien. Manque de professionnalisme total. Il y a une bénévole qui est formidable au moin. Merci à cette personne la!"
173,1807,"Perte de temps ! Docteurs incompétents. Si c'est comme ça, n'importe qui peux être médecin! Je me sentais étourdie et le docteur à refusé de me faire passer un test de sang, il m'a juste dit d'aller me reposer...mais c'est ça que je fais …"
174,3121,"De 9h jusqu’à 17h d’attente pour voir un medecin . Puis, il arrive me disant «  ta situation n’est pas un cas d’urgence ». Imaginez! .Sachant que je n’ai pas dormi la nuit d’avant à cause de mes maux de gorge.Et après ils se demandent pourquoi les patients sont fous furieux.Si je sais où porter plainte contre lui, je le ferai"
175,9067,"Horrible hôpital, mes convulsions épileptiques étaient pires après que j'ai quitté l'hôpital Jean-Talon après une hospitalisation de 3 jours. Le médecin résident m'a dit que j'ai quelquechose d'anormal dans le sang mais qu'il me donnait mon …"
176,4886,Fracture du poignet aussitôt arrivé je prends mon no je passe au triage ensuite  à l inscription et ensuite on me dirige pour une radiographieTout ça en 30min max c était un 3 février …
177,9922,"Ils te raccrochent dessus everytime durant les appels pour prendre un rendez-vous, meme si t'es un patient frequent ou ta un dossier avec eux XDDD. J'ai du me presenter sur les lieux pour le faire, cant dodge me IRL!"
178,7066,"J'ai entendu beaucoup de choses négatives sur l'hôpital Jean-Talon mais j'ai eu une bonne expérience à chaque fois que j'y suis allé. Service rapide, infirmières compétentes et gentilles... Le seul problème vient plutôt du fait que l'hôpital est vieux et vétuste."
179,2823,"Très mauvaise expérience!!  Je suis arrivé à 23h et je suis sorti à 8:30am. Nous sommes laissé seule dans la salle d’urgence, aucune personnel a là vue. Un docteur pour 2 départements, personnel insensible!!! Je déconseille fortement cette hôpital."
180,1199,Quand je me suis blesser je suis aller consulter et passer ses radios en clinique. Les radios ont indiqué que j'avais la cheville fracturée. Je suis allé à l'urgence à 10h30am. Je suis passé au triage à 13h. Les infirmières présentent m'ont …
181,2447,"Je m'y suis rendu en urgence suite à une possible dislocation de l'épaule et les services ont été déplorables. J'ai attendu 5h avant de sortir de l'hôpital pour faire 1 radio et voir un medecin litteralement 2min sans même qui m'osculte, me …"
182,6181,Je suis toujours fâché auprès de cet hôpital inhumaine. Ils ont refuser que j aille voir ma mère mourante. De plus personne ne répondait au téléphone jamais. Très mauvaise expérience.
183,6208,"Je me suis fait opérer à cette hôpital.  Excellent service, personnelle tellement gentil !!! Mon séjour à très bien été !!!"
184,7177,"Malgré une attente très longue, l’équipe de l’urgence a été très professionnelle et bienveillante.  Mon expérience à l’urgence m’a fait réaliser à quel points les employés sont solicités. Il y a un manque de personnel évident."
185,5863,Insalubre je refuse catégoriquement de m'y faire soignerC'est une vrai joke jamais  vu ça!!!! aller a sacré coeur c'est bien plus propre et surtout ça respire
186,7180,"En dépit de la réputation de cet Hôpital, le personnel est impéccable, humain, avec beaucoup d'empathie pour les patients et leurs familles. Mon père a été hospitalisé à cet Hôpital. Merci au personnel du 5e étage soins palliatifs, vous …"
